Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
528,Elmer Soderblom,21,DET,RW,3,1,0,1,-1,4,0.0,1,0,0,1,0,0,0,9,11.1,41,13:39,2,1,0,0,,soderel01
529,Nikita Soshnikov,29,NYI,RW,1,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,2,0.0,11,11:06,0,3,0,0,,soshnni01
530,Carson Soucy,28,SEA,D,4,0,1,1,2,6,0.3,0,0,0,0,1,0,0,3,0.0,61,15:15,2,15,0,0,,soucyca01
531,Daniel Sprong,25,SEA,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,14,13:43,0,0,0,0,,spronda01
532,Jared Spurgeon,33,MIN,D,3,0,1,1,-2,0,0.0,0,0,0,0,1,0,0,5,0.0,62,20:46,5,3,0,0,,spurgja01
533,Jordan Staal,34,CAR,C,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,6,0.0,44,14:43,0,4,25,23,52.1,staaljo01
534,Marc Staal,36,FLA,D,3,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,0,,54,18:00,6,7,0,0,,staalma01
535,Steven Stamkos,32,TBL,C,3,4,1,5,1,4,0.7,2,2,0,0,1,0,0,16,25.0,62,20:43,3,3,10,20,33.3,stamkst01
536,Logan Stanley,24,WPG,D,2,0,0,0,-1,4,0.0,0,0,0,0,0,0,0,0,,29,14:34,1,5,0,0,,stanllo01
537,Paul Stastny,37,CAR,C,3,0,1,1,0,2,0.0,0,0,0,0,1,0,0,2,0.0,46,15:26,0,4,3,0,100.0,stastpa01
538,Troy Stecher,28,ARI,D,3,0,0,0,-4,4,-0.2,0,0,0,0,0,0,0,6,0.0,68,22:33,6,3,0,0,,stechtr01
539,Sam Steel,24,MIN,C,3,1,0,1,1,0,0.1,1,0,0,0,0,0,0,4,25.0,39,13:04,0,2,10,14,41.7,steelsa01
540,Derek Stepan,32,CAR,C,3,0,1,1,2,0,0.1,0,0,0,0,1,0,0,10,0.0,28,9:28,0,1,18,12,60.0,stepade01
541,Chandler Stephenson,28,VEG,C,3,0,3,3,0,0,0.2,0,0,0,0,3,0,0,5,0.0,53,17:41,1,2,32,22,59.3,stephch02
542,Riley Stillman,24,VAN,D,3,0,0,0,0,2,0.0,0,0,0,0,0,0,0,4,0.0,44,14:34,3,9,0,0,,stillri01
543,Mark Stone,30,VEG,RW,3,1,1,2,1,0,0.2,1,0,0,1,0,1,0,8,12.5,57,18:50,3,0,0,0,,stonema01
544,Michael Stone,32,CGY,D,2,1,2,3,2,0,0.5,1,0,0,0,1,1,0,4,25.0,24,11:52,5,2,0,0,,stonemi01
545,Dylan Strome,25,WSH,C,4,1,3,4,-3,0,0.2,0,1,0,0,1,2,0,6,16.7,74,18:26,3,1,26,29,47.3,stromdy01
546,Ryan Strome,29,ANA,C,3,1,2,3,0,2,0.2,0,1,0,0,2,0,0,5,20.0,54,18:04,1,2,34,28,54.8,stromry01
547,Nico Sturm,27,SJS,C,4,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,2,50.0,49,12:09,3,4,17,11,60.7,sturmni01
548,Tim Stützle,21,OTT,LW,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,4,0.0,39,19:42,1,3,8,5,61.5,stuetti02
549,Oskar Sundqvist,28,DET,C,3,1,3,4,0,4,0.3,1,0,0,0,2,1,0,2,50.0,47,15:34,2,5,4,2,66.7,sundqos01
550,Pius Suter,26,DET,F,2,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,0,,19,9:31,0,2,4,4,50.0,suterpi01
551,Ryan Suter,38,DAL,D,3,0,2,2,1,2,0.3,0,0,0,0,1,1,0,1,0.0,67,22:16,2,1,0,0,,suterry01
552,Nick Suzuki,23,MTL,C,4,2,3,5,1,2,0.6,2,0,0,0,2,1,0,13,15.4,84,20:59,5,5,26,22,54.2,suzukni01
553,Andrei Svechnikov,22,CAR,RW,3,3,2,5,3,0,0.7,2,1,0,0,1,1,0,11,27.3,51,16:53,1,3,0,0,,svechan01
554,Evgeny Svechnikov,26,SJS,LW,3,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,2,50.0,25,8:13,0,2,0,0,,svechev01
555,Brandon Tanev,31,SEA,LW,4,1,0,1,0,2,0.1,1,0,0,1,0,0,0,6,16.7,60,14:57,4,15,2,1,66.7,tanevbr01
556,Chris Tanev,33,CGY,D,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,44,21:47,3,2,0,0,,tanevch01
557,Vladimir Tarasenko,31,STL,RW,1,2,0,2,2,0,0.4,2,0,0,0,0,0,0,4,50.0,16,16:11,0,1,0,0,,tarasvl01
558,Tomas Tatar,32,NJD,LW,2,0,0,0,-2,4,-0.1,0,0,0,0,0,0,0,3,0.0,31,15:33,2,2,2,1,66.7,tatarto01
559,John Tavares,32,TOR,C,4,1,4,5,0,0,0.4,0,1,0,0,2,2,0,12,8.3,69,17:10,2,7,38,27,58.5,tavarjo01
560,Teuvo Teravainen,28,CAR,F,3,0,1,1,3,2,0.1,0,0,0,0,1,0,0,7,0.0,50,16:48,0,0,0,0,,teravte01
561,Troy Terry,25,ANA,C,3,3,3,6,2,2,0.7,3,0,0,1,2,1,0,10,30.0,55,18:13,1,0,0,0,,terrytr01
562,Shea Theodore,27,VEG,D,3,1,1,2,5,0,0.7,1,0,0,0,1,0,0,4,25.0,65,21:32,1,0,0,0,,theodsh01
563,Robert Thomas,23,STL,C,1,0,1,1,2,0,0.1,0,0,0,0,1,0,0,1,0.0,19,19:12,1,0,9,12,42.9,thomaro01
564,Tage Thompson,25,BUF,C,2,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,36,17:55,1,0,10,13,43.5,thompta01
565,Conor Timmins,24,ARI,D,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0.0,17,8:34,0,0,0,0,,timmico01
566,Jarred Tinordi,30,CHI,D,3,0,0,0,1,2,0.1,0,0,0,0,0,0,0,4,0.0,53,17:47,5,13,0,0,,tinorja01
567,Owen Tippett,23,PHI,RW,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,4,4:20,1,1,1,0,100.0,tippeow01
568,Brady Tkachuk,23,OTT,LW,2,1,0,1,-2,0,0.1,1,0,0,0,0,0,0,7,14.3,36,17:58,0,7,9,7,56.3,tkachbr01
569,Matthew Tkachuk,25,FLA,LW,3,2,2,4,-2,8,0.4,2,0,0,0,1,1,0,14,14.3,65,21:33,1,2,2,2,50.0,tkachma01
570,Devon Toews,28,COL,D,3,0,2,2,2,0,0.2,0,0,0,0,2,0,0,2,0.0,67,22:14,11,1,0,0,,toewsde01
571,Jonathan Toews,34,CHI,C,3,2,0,2,1,4,0.3,1,1,0,0,0,0,0,7,28.6,46,15:25,3,0,25,19,56.8,toewsjo01
572,Tyler Toffoli,30,CGY,C,2,1,0,1,-2,0,0.1,0,1,0,1,0,0,0,3,33.3,33,16:25,1,2,0,0,,toffoty01
573,Eeli Tolvanen,23,NSH,RW,4,1,2,3,2,2,0.3,1,0,0,1,2,0,0,6,16.7,58,14:33,9,5,1,2,33.3,tolvaee01
574,Alexey Toropchenko,23,STL,RW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,12,11:33,1,5,0,0,,toropal01
575,Yakov Trenin,26,NSH,C,4,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,5,0.0,61,15:08,2,9,1,1,50.0,treniya01
576,Vincent Trocheck,29,NYR,C,4,2,3,5,-1,2,0.4,1,1,0,0,2,1,0,17,11.8,81,20:19,2,3,34,30,53.1,trochvi01
577,Jacob Trouba,28,NYR,D,4,0,2,2,6,2,0.6,0,0,0,0,1,0,1,16,0.0,88,22:01,9,13,0,0,,troubja01
578,Alex Tuch,26,BUF,RW,2,1,1,2,3,0,0.3,1,0,0,0,1,0,0,6,16.7,38,19:00,1,1,0,1,0.0,tuchal01
579,Juuso Valimaki,24,ARI,D,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,,14,13:47,0,0,0,0,,valimju01
580,James van Riemsdyk,33,PHI,LW,2,0,3,3,2,4,0.3,0,0,0,0,2,1,0,3,0.0,35,17:25,1,1,0,0,,vanrija01
581,Trevor van Riemsdyk,31,WSH,D,4,0,2,2,1,0,0.3,0,0,0,0,2,0,0,2,0.0,62,15:32,8,3,0,0,,vanritr01
582,Frank Vatrano,28,ANA,LW,3,2,0,2,-1,2,0.2,2,0,0,0,0,0,0,6,33.3,50,16:50,4,0,0,1,0.0,vatrafr01
583,Joe Veleno,23,DET,C,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,20,10:13,1,6,2,13,13.3,velenjo01
584,Carter Verhaeghe,27,FLA,C,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,5,0.0,51,17:06,0,0,0,0,,verhaca01
585,Jimmy Vesey,29,NYR,LW,4,0,0,0,1,0,-0.1,0,0,0,0,0,0,0,3,0.0,51,12:46,3,5,0,3,0.0,veseyji02
586,Gabriel Vilardi,23,LAK,C,4,3,2,5,3,2,0.6,3,0,0,0,2,0,0,10,30.0,66,16:25,2,1,4,8,33.3,vilarga01
587,Marc-Edouard Vlasic,35,SJS,D,4,0,0,0,-1,0,0.2,0,0,0,0,0,0,0,5,0.0,76,18:57,4,1,0,0,,vlasima01
588,Jakub Voracek,33,CBJ,RW,3,0,0,0,-6,0,-0.2,0,0,0,0,0,0,0,6,0.0,48,16:00,3,0,0,0,,voracja01
589,Jakub Vrana,26,DET,LW,2,1,1,2,1,0,0.2,1,0,0,0,1,0,0,5,20.0,23,11:36,0,2,0,1,0.0,vranaja01
590,Oliver Wahlstrom,22,NYI,RW,1,1,1,2,2,0,0.3,1,0,0,0,1,0,0,2,50.0,10,9:44,0,2,0,0,,wahlsol01
591,Nathan Walker,28,STL,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,12,11:38,1,1,0,1,0.0,walkena01
592,Sean Walker,28,LAK,D,3,0,0,0,2,0,0.1,0,0,0,0,0,0,0,4,0.0,40,13:17,2,3,0,0,,walkese01
593,Austin Watson,31,OTT,LW,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,18,9:09,0,5,0,0,,watsoau01
594,MacKenzie Weegar,29,CGY,D,2,0,2,2,0,0,0.2,0,0,0,0,2,0,0,3,0.0,42,21:09,3,7,0,0,,weegama01
595,Alexander Wennberg,28,SEA,C,4,1,0,1,0,2,0.1,1,0,0,0,0,0,0,5,20.0,80,20:07,5,0,22,37,37.3,wennbal01
596,Zach Werenski,25,CBJ,D,3,0,1,1,-2,0,0.1,0,0,0,0,1,0,0,10,0.0,73,24:18,6,2,0,0,,werenza01
597,Blake Wheeler,36,WPG,RW,2,0,1,1,1,0,0.1,0,0,0,0,1,0,0,5,0.0,31,15:37,1,0,2,2,50.0,wheelbl01
598,Colin White,26,FLA,C,3,2,2,4,4,0,0.6,2,0,0,0,2,0,0,6,33.3,35,11:49,1,1,1,2,33.3,whiteco02
599,Colton White,25,ANA,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,14,13:38,1,1,0,0,,whiteco03
600,Zach Whitecloud,26,VEG,D,3,0,1,1,-3,2,0.0,0,0,0,0,1,0,0,3,0.0,48,15:59,5,5,0,0,,whiteza01
601,Chris Wideman,33,MTL,D,4,0,0,0,-1,2,0.1,0,0,0,0,0,0,0,6,0.0,67,16:43,4,0,0,0,,widemch01
602,Miles Wood,27,NJD,LW,2,1,0,1,1,4,0.2,1,0,0,0,0,0,0,4,25.0,23,11:43,0,3,0,0,,woodmi01
603,Shane Wright,19,SEA,C,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,13,6:32,1,0,1,2,33.3,wrighsh01
604,Arber Xhekaj,22,MTL,D,4,0,1,1,0,8,0.2,0,0,0,0,1,0,0,5,0.0,58,14:28,8,16,0,0,,xhekaar01
605,Kailer Yamamoto,24,EDM,RW,1,0,1,1,2,0,0.1,0,0,0,0,1,0,0,1,0.0,15,14:35,1,1,0,0,,yamamka01
606,Pavel Zacha,25,BOS,C,3,1,2,3,-1,0,0.2,0,1,0,0,2,0,0,9,11.1,44,14:37,2,1,4,1,80.0,zachapa01
607,Filip Zadina,23,DET,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,14,14:25,1,1,0,0,,zadinfi01
608,Nikita Zadorov,27,CGY,D,2,0,0,0,3,2,0.2,0,0,0,0,0,0,0,3,0.0,33,16:43,1,7,0,0,,zadorni01
609,Nikita Zaitsev,31,OTT,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,12,12:12,0,6,0,0,,zaitsni01
610,Yegor Zamula,22,PHI,D,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,28,14:04,0,1,0,0,,zamulye01
611,Jakub Zboril,25,BOS,D,3,0,0,0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,45,15:06,3,1,0,0,,zborija01
612,Trevor Zegras,21,ANA,C,3,2,1,3,-2,0,0.2,1,1,0,0,0,1,0,6,33.3,52,17:26,1,3,12,20,37.5,zegratr01
613,Fabian Zetterlund,23,NJD,W,1,0,1,1,1,0,0.1,0,0,0,0,1,0,0,1,0.0,10,9:40,0,1,0,0,,zettefa01
614,Mika Zibanejad,29,NYR,C,4,4,4,8,2,0,0.9,0,3,1,1,2,2,0,24,16.7,84,20:59,2,2,36,33,52.2,zibanmi01
615,Artem Zub,27,OTT,D,2,0,0,0,-2,0,0.0,0,0,0,0,0,0,0,0,,36,17:51,2,4,0,0,,zubar01
616,Mats Zuccarello,35,MIN,LW,3,2,3,5,-7,2,0.3,0,2,0,0,0,3,0,12,16.7,64,21:10,1,4,3,3,50.0,zuccama01
617,Jason Zucker,31,PIT,LW,3,1,2,3,4,0,0.3,1,0,0,0,1,1,0,9,11.1,46,15:27,2,8,0,0,,zuckeja01
